# Input: graph.txt
# Nodes: 71539    Edges: 89872
# Algoritm: Cluset-Newman-Moore
# Modularity: 0.951743
# Communities: 9204
# NId	CommunityId
17206	40
503289	40
394228	40
24898	40
35166	40
1153724	40
947684	40
759052	40
44623	40
856514	40
730527	40
333915	40
42204	40
324696	40
50966	40
79629	40
571292	40
992488	40
302995	40
545716	40
1011811	40
998106	40
84984	40
1524500	40
1072562	40
103893	40
1140259	40
278212	40
273949	40
568141	40
511849	40
111536	40
745743	40
331850	40
108326	40
465410	40
118769	40
116961	40
835978	40
1375281	40
302049	40
1251188	40
140390	40
138127	40
373131	40
1264148	40
1293795	40
1270905	40
1323474	40
153706	40
1280129	40
1382627	40
165223	40
484757	40
914945	40
1300857	40
1376132	40
190272	40
192675	40
1406434	40
1401940	40
1199996	40
483221	40
1432315	40
567556	40
701528	40
456373	40
575562	40
249132	40
811878	40
250703	40
181893	40
918782	40
1306623	40
208982	40
368836	40
206589	40
223769	40
1109446	40
685707	40
313663	40
1044456	40
201723	40
1203546	40
1483158	40
242000	40
640444	40
234774	40
732998	40
1260454	40
561167	40
231511	40
708554	40
646292	40
259157	40
1037541	40
253739	40
1238731	40
287245	40
1402935	40
1449498	40
566508	40
1334321	40
699241	40
947694	40
317988	40
1108876	40
324672	40
824831	40
857528	40
517825	40
1158111	40
928581	40
1153997	40
401994	40
954759	40
1350578	40
577168	40
637162	40
1169235	40
943607	40
847463	40
327927	40
856856	40
716410	40
665753	40
297870	40
299028	40
895355	40
351352	40
349777	40
567497	40
379546	40
349563	40
721461	40
359522	40
386231	40
1422377	40
1344450	40
329622	40
764285	40
693342	40
352133	40
1011802	40
878951	40
336843	40
1316591	40
379658	40
1363607	40
1398952	40
1477575	40
926113	40
372749	40
775024	40
419774	40
449692	40
892089	40
522033	40
979652	40
1536594	40
799348	40
809679	40
502217	40
375921	40
1295234	40
670998	40
607678	40
419306	40
405336	40
402988	40
678775	40
956301	40
1486278	40
782195	40
450334	40
625880	40
475224	40
1002480	40
1324906	40
931253	40
1370412	40
460954	40
523067	40
1395248	40
573331	40
1312207	40
794954	40
894723	40
894475	40
567075	40
587600	40
529821	40
537747	40
802509	40
650005	40
654043	40
591835	40
597154	40
599808	40
712093	40
708207	40
669163	40
904889	40
659138	40
783245	40
1271302	40
777834	40
723211	40
1369726	40
821160	40
750947	40
1316738	40
937522	40
799312	40
911177	40
1076711	40
869986	40
965907	40
1151129	40
1458606	40
961355	40
1475078	40
1276094	40
1424115	40
1207306	40
1345389	40
971354	40
1031492	40
1002346	40
502	41
269155	41
87814	41
1253155	41
1149415	41
125808	41
183992	41
517078	41
591953	41
1126807	42
1146315	42
579383	42
1029816	42
1256891	42
489	43
783486	43
1139822	43
891970	43
1011448	43
1291484	43
1298787	43
1285350	43
268373	43
657585	43
431920	43
381736	43
341325	43
721073	43
774842	43
1045815	43
1127010	44
1317517	44
1477258	44
1166266	44
1346098	44
1129467	44
1134084	44
2550	44
1454372	44
1383816	44
809109	44
143898	44
560858	44
1160427	44
879200	44
706459	44
1527820	44
14323	44
445103	44
1122653	44
1476372	44
5024	44
894893	44
392796	44
1340204	44
7075	44
638335	44
1342633	44
1197534	44
1121054	44
1369853	44
1490412	44
1315059	44
12168	44
861258	44
1183694	44
763392	44
20606	44
235877	44
388446	44
637048	44
1157367	44
88066	44
398144	44
341763	44
1050159	44
507271	44
637749	44
984115	44
415246	44
1436310	44
318879	44
1250785	44
353123	44
245067	44
1116474	44
1251481	44
1386352	44
17693	44
1503219	44
228387	44
770574	44
22015	44
425183	44
1489669	44
286053	44
1175565	44
23607	44
1233912	44
26605	44
130466	44
1439327	44
26763	44
1408286	44
494978	44
30177	44
1272928	44
1131604	44
1372218	44
1196723	44
1162406	44
1536018	44
32891	44
955114	44
594517	44
501523	44
33861	44
263446	44
823093	44
1252230	44
244433	44
1259954	44
410844	44
592708	44
64222	44
1538980	44
412634	44
182447	44
324729	44
1263778	44
250395	44
275115	44
231159	44
1128353	44
610556	44
659364	44
1209103	44
42892	44
726487	44
49596	44
1187459	44
1176137	44
1251511	44
1450079	44
290324	44
59715	44
1502605	44
59683	44
183545	44
70530	44
59246	44
1370969	44
785881	44
865761	44
310498	44
273053	44
130614	44
880265	44
219995	44
543913	44
420073	44
927216	44
1089895	44
416323	44
550230	44
995082	44
559249	44
484106	44
911053	44
1056923	44
71319	44
879058	44
1061701	44
1103078	44
1049424	44
1049160	44
1106372	44
78573	44
736244	44
772925	44
1497449	44
391871	44
292056	44
571222	44
322286	44
516444	44
1388436	44
79800	44
484114	44
79801	44
727147	44
304590	44
80506	44
203200	44
76183	44
1003158	44
90036	44
358979	44
761181	44
449253	44
377577	44
1101403	44
556262	44
644216	44
276661	44
1398015	44
770917	44
1221169	44
779919	44
950081	44
123259	44
460725	44
274881	44
83577	44
899631	44
97646	44
522401	44
416970	44
1069033	44
97278	44
282171	44
108679	44
670225	44
93012	44
345222	44
787412	44
104797	44
106273	44
1211322	44
100869	44
1094625	44
1531516	44
1187002	44
99793	44
112091	44
203482	44
108696	44
1393231	44
110361	44
573049	44
122192	44
227437	44
437871	44
954756	44
687942	44
1018265	44
1300577	44
121809	44
764503	44
120204	44
211091	44
1492251	44
1112400	44
644547	44
898438	44
764896	44
1098320	44
1439760	44
1103633	44
1198051	44
1505777	44
1472401	44
876988	44
826010	44
408636	44
1284674	44
146906	44
348756	44
376517	44
806362	44
1217721	44
1313693	44
1021347	44
372243	44
1260775	44
1288453	44
136004	44
312483	44
156093	44
463143	44
549167	44
155948	44
1267998	44
174485	44
545408	44
180099	44
269988	44
1006806	44
176335	44
281442	44
1128647	44
1035773	44
1489419	44
748572	44
165169	44
778744	44
795230	44
1119390	44
165481	44
814330	44
1329725	44
1288422	44
1375846	44
826958	44
1201564	44
829058	44
1011641	44
996770	44
1206977	44
942257	44
1119695	44
1189840	44
1310324	44
212707	44
206276	44
199133	44
1278206	44
226836	44
524021	44
938302	44
1424666	44
1260510	44
913496	44
359268	44
455873	44
222696	44
1145255	44
222574	44
660457	44
224795	44
220589	44
1500113	44
1473208	44
1331476	44
1436449	44
1313457	44
1391091	44
797173	44
1227487	44
1311445	44
605938	44
261700	44
381692	44
713296	44
495681	44
1233235	44
1233873	44
1321665	44
498936	44
1372710	44
266636	44
267534	44
274805	44
320466	44
340478	44
326686	44
303274	44
1469728	44
601606	44
593728	44
1287431	44
1018168	44
725489	44
591457	44
677935	44
536185	44
344080	44
845151	44
978279	44
1396952	44
357917	44
1334933	44
1501786	44
356140	44
1136358	44
1321115	44
1483540	44
1320119	44
1356556	44
336466	44
467702	44
782298	44
1453759	44
389947	44
666647	44
649811	44
1116265	44
453425	44
968269	44
699184	44
366949	44
367939	44
597974	44
465073	44
361093	44
360927	44
362866	44
420040	44
413449	44
1099258	44
597782	44
1029034	44
693277	44
728370	44
451553	44
452888	44
455458	44
434787	44
488920	44
523677	44
929385	44
971178	44
478308	44
476463	44
1052589	44
476468	44
520166	44
519076	44
564785	44
557365	44
901821	44
1119018	44
579002	44
531829	44
1064479	44
648068	44
554025	44
1046289	44
1009974	44
701506	44
668461	44
1262773	44
1412274	44
1255268	44
649719	44
654613	44
938060	44
973324	44
918703	44
716066	44
669248	44
693170	44
718041	44
715425	44
954425	44
927592	44
714998	44
679512	44
769700	44
1303506	44
1342587	44
1325635	44
1375877	44
911254	44
763729	44
1052108	44
1356127	44
1180852	44
1162838	44
723853	44
825311	44
827101	44
833084	44
1192665	44
800399	44
1080616	44
1529996	44
856981	44
1130121	44
892551	44
892987	44
872829	44
1409023	44
942013	44
1462535	44
1348418	44
1325880	44
1005270	44
535	45
101960	45
298760	45
1409260	45
576	46
81718	46
251326	46
605	47
171475	47
860025	47
314410	47
1127079	48
1455388	48
10319	48
1298525	48
561582	48
308624	48
1117417	48
1203354	48
18005	48
747849	48
25001	48
29572	48
24884	48
1103818	48
372906	48
907189	48
1005517	48
29383	48
384140	48
29372	48
1229266	48
32526	48
32283	48
1157179	48
39325	48
804634	48
518781	48
43913	48
870979	48
44601	48
451672	48
1148980	48
1216184	48
48929	48
987458	48
45468	48
382443	48
66312	48
1170422	48
1456230	48
1228985	48
1395929	48
59145	48
1229831	48
661352	48
58727	48
891194	48
70327	48
311859	48
571512	48
443102	48
1081395	48
1216148	48
889685	48
1365802	48
409635	48
1236119	48
915523	48
89815	48
1358754	48
133614	48
1352858	48
1459102	48
996484	48
89226	48
948372	48
386204	48
156785	48
1241699	48
88647	48
82844	48
373775	48
104138	48
221966	48
113882	48
221133	48
109166	48
528790	48
106615	48
1303996	48
431872	48
106604	48
781434	48
130164	48
127774	48
124649	48
392425	48
361800	48
1239644	48
145494	48
968350	48
264499	48
133865	48
334084	48
138594	48
1110997	48
1418135	48
466276	48
174199	48
192281	48
1071601	48
751717	48
207669	48
1466584	48
204553	48
1267525	48
943945	48
223514	48
842291	48
1440253	48
1239933	48
1273641	48
221179	48
650211	48
220808	48
213661	48
215733	48
701709	48
508197	48
233885	48
1539125	48
230279	48
790841	48
229535	48
612390	48
451005	48
821103	48
663126	48
1470366	48
250494	48
310523	48
1382710	48
1316701	48
1495423	48
247729	48
278912	48
291683	48
881226	48
272150	48
276207	48
587576	48
709082	48
417630	48
316554	48
323816	48
303390	48
305561	48
446351	48
1399267	48
1275565	48
1027676	48
512580	48
1235163	48
596999	48
796567	48
454576	48
348056	48
767512	48
339326	48
336108	48
792205	48
928268	48
1147747	48
601801	48
403800	48
377827	48
1439100	48
641723	48
1218545	48
706876	48
981663	48
368024	48
363992	48
843462	48
1133355	48
1056895	48
513944	48
1362188	48
703561	48
996425	48
475518	48
526748	48
1176425	48
969493	48
810333	48
1335276	48
1284705	48
1040887	48
947307	48
416967	48
441770	48
453635	48
661829	48
1395932	48
1068469	48
1449807	48
449772	48
662635	48
491206	48
485063	48
482029	48
676367	48
471633	48
528545	48
758150	48
1507173	48
837046	48
932166	48
805287	48
641627	48
495035	48
1508014	48
622406	48
556480	48
590425	48
602925	48
696993	48
671318	48
686206	48
780466	48
729685	48
908837	48
1541146	48
924311	48
745042	48
986521	48
879170	48
1169554	48
1523986	48
968860	48
881796	48
861679	48
1449135	48
1014704	48
1093376	48
729	49
939622	49
1409297	49
548490	49
488522	49
1205515	49
1405073	49
46245	49
1166170	49
1505314	49
123394	49
499222	49
329629	49
866043	49
407242	49
624334	49
662029	49
783860	49
733	50
587498	50
209918	50
784	51
110249	51
404118	51
1126444	51
454990	51
831840	51
149586	51
906397	51
6021	51
309903	51
389064	51
888532	51
267584	51
548142	51
311936	51
10456	51
402598	51
11876	51
56622	51
1481805	51
671066	51
1187000	51
13425	51
369032	51
831727	51
200123	51
1029404	51
13555	51
1183805	51
15334	51
244785	51
16555	51
836318	51
20977	51
634151	51
896258	51
311765	51
213876	51
28798	51
157754	51
32478	51
417220	51
35813	51
320584	51
1136956	51
1417131	51
1285953	51
69702	51
585531	51
109536	51
71609	51
36394	51
88087	51
39193	51
838799	51
39614	51
724284	51
39437	51
1406427	51
128380	51
39908	51
98102	51
37551	51
44734	51
592310	51
53863	51
44489	51
873644	51
1048711	51
46382	51
643885	51
285308	51
992387	51
42990	51
47168	51
54620	51
633803	51
267173	51
205811	51
674734	51
46116	51
945890	51
51602	51
451975	51
451088	51
696575	51
142502	51
962170	51
309633	51
308573	51
204262	51
475339	51
791211	51
672623	51
607688	51
141548	51
514909	51
1138772	51
724450	51
205819	51
1169125	51
1513391	51
57939	51
439393	51
65308	51
597653	51
65314	51
979829	51
399204	51
1057429	51
1057984	51
1076480	51
115462	51
1063428	51
1069692	51
69460	51
1023532	51
76551	51
358961	51
1055861	51
1084621	51
1056137	51
77445	51
540421	51
1106965	51
371511	51
86753	51
309837	51
168265	51
806430	51
292320	51
407119	51
732021	51
510178	51
667736	51
166443	51
789127	51
96215	51
434218	51
791300	51
1054932	51
255874	51
1449115	51
582456	51
1291634	51
93681	51
341828	51
1497226	51
1096527	51
100569	51
260620	51
99257	51
1337679	51
1256252	51
109801	51
235788	51
181072	51
1386596	51
1086065	51
1087237	51
1505832	51
120836	51
1358200	51
117627	51
999754	51
639906	51
381849	51
130706	51
556104	51
812694	51
126768	51
465549	51
125175	51
908456	51
125724	51
142865	51
495217	51
404191	51
143993	51
147272	51
397048	51
134735	51
1221098	51
138663	51
1131485	51
507442	51
370776	51
557503	51
364720	51
162504	51
284125	51
148224	51
407317	51
1297665	51
1356667	51
152314	51
174153	51
174149	51
173101	51
1436324	51
625537	51
981327	51
208339	51
1280516	51
178988	51
495793	51
177293	51
1355533	51
461111	51
960781	51
165339	51
850348	51
965217	51
170057	51
1278319	51
742158	51
1309817	51
1452063	51
180947	51
1370421	51
305778	51
992149	51
187478	51
187613	51
702802	51
973148	51
207949	51
185144	51
1045993	51
477694	51
673951	51
1504949	51
879838	51
799282	51
201942	51
1191206	51
200307	51
652601	51
198917	51
271421	51
219685	51
219285	51
291005	51
1213333	51
1489553	51
234987	51
274175	51
1390538	51
1027410	51
650758	51
1517066	51
721272	51
239804	51
547295	51
231128	51
1294222	51
1000324	51
253960	51
592867	51
517814	51
282956	51
1236996	51
286573	51
944297	51
416833	51
286351	51
285203	51
1399266	51
291934	51
1100117	51
1440891	51
271991	51
364783	51
708197	51
901831	51
677680	51
1093225	51
919699	51
726626	51
312141	51
437328	51
317136	51
551043	51
319736	51
1060536	51
324722	51
300655	51
1415970	51
307076	51
307700	51
550817	51
1110770	51
902774	51
810035	51
965172	51
786763	51
749642	51
775738	51
359784	51
357524	51
1446730	51
389622	51
1042609	51
387046	51
595429	51
1467468	51
777422	51
1503971	51
421748	51
1232837	51
613837	51
1251725	51
440307	51
1065517	51
1182521	51
1424062	51
1317505	51
602541	51
1018536	51
653985	51
1012702	51
932105	51
568844	51
1097298	51
393326	51
851699	51
828092	51
451694	51
450368	51
772047	51
899066	51
488195	51
489366	51
537521	51
724081	51
468360	51
927479	51
1459681	51
554949	51
959623	51
519643	51
501545	51
961215	51
586600	51
1375663	51
708401	51
580140	51
1531141	51
909261	51
759639	51
1029440	51
1263443	51
659846	51
1166617	51
1433453	51
1214487	51
1115397	51
646144	51
1341815	51
696223	51
542126	51
637578	51
548999	51
1431392	51
1059543	51
860813	51
1447240	51
1443174	51
1242115	51
667005	51
1244489	51
974211	51
595666	51
1533842	51
618880	51
1185448	51
671646	51
1167600	51
993457	51
1386345	51
1420132	51
762902	51
802118	51
1511672	51
824235	51
794042	51
1159422	51
787366	51
797573	51
795065	51
1248333	51
916258	51
1316756	51
885900	51
858345	51
1205712	51
999470	51
1335191	51
1532878	51
1001056	51
798	52
361524	52
617479	52
989018	52
2407	52
1047617	52
46576	52
786701	52
3528	52
184455	52
370530	52
793782	52
899491	52
460730	52
401037	52
1241255	52
7205	52
229705	52
11440	52
123178	52
26309	52
167478	52
25473	52
798577	52
29276	52
389377	52
35568	52
57910	52
38681	52
43877	52
188401	52
41000	52
548183	52
46662	52
880567	52
1170791	52
949688	52
126071	52
51458	52
807059	52
51678	52
158206	52
1475999	52
57631	52
65204	52
583750	52
1059786	52
1521123	52
72508	52
1195785	52
719764	52
79436	52
77796	52
706642	52
86781	52
1377905	52
89368	52
100240	52
1075365	52
1337730	52
1317619	52
94653	52
94387	52
94737	52
1499054	52
633236	52
1334715	52
869383	52
186422	52
1117045	52
1071023	52
667512	52
652767	52
134844	52
107893	52
413189	52
127450	52
1111075	52
220660	52
634650	52
204028	52
754612	52
1395279	52
1127097	52
546545	52
123218	52
1511546	52
1539280	52
158202	52
369374	52
972494	52
180411	52
158506	52
507608	52
280224	52
1458196	52
150111	52
152586	52
154858	52
1037463	52
376024	52
1058427	52
1271361	52
179115	52
1422171	52
1041557	52
759251	52
1032990	52
986968	52
860927	52
684056	52
169926	52
879702	52
1299899	52
907139	52
1175134	52
708638	52
347790	52
675587	52
679717	52
1343394	52
707290	52
416007	52
1419135	52
1528003	52
717609	52
1079752	52
944677	52
216859	52
306353	52
281640	52
216094	52
239513	52
656609	52
872500	52
884083	52
617401	52
514324	52
430201	52
365567	52
260696	52
257580	52
278904	52
285103	52
602473	52
1067327	52
1396830	52
1417775	52
321560	52
357103	52
326717	52
924966	52
307383	52
336228	52
801668	52
623941	52
736790	52
430108	52
514315	52
583681	52
363275	52
976641	52
394244	52
893963	52
822119	52
963844	52
529131	52
516804	52
878196	52
517995	52
1057700	52
558845	52
544745	52
527414	52
532595	52
638533	52
1356002	52
833388	52
1059114	52
911563	52
1134961	52
874167	52
1312907	52
603015	52
1344757	52
689297	52
1262499	52
768338	52
1037660	52
1471137	52
1265673	52
1295473	52
1179605	52
1059653	52
1140729	52
1478178	52
862552	52
1029682	52
10560	53
5432	53
78389	53
1295586	53
1035904	53
439174	53
882812	53
1135429	53
313759	53
880279	53
16333	53
507241	53
28633	53
1236023	53
35637	53
590628	53
46041	53
1334729	53
46764	53
97228	53
1120430	53
757329	53
666768	53
115838	53
1150756	53
798262	53
454041	53
57342	53
1043356	53
175341	53
1330148	53
936325	53
1043378	53
54471	53
419782	53
82054	53
635083	53
164405	53
475328	53
566470	53
432277	53
1209803	53
428954	53
1163505	53
356549	53
519069	53
414329	53
489334	53
553969	53
1241205	53
992558	53
874437	53
168697	53
1167479	53
1502021	53
1344056	53
61498	53
1067584	53
248807	53
576849	53
572363	53
1430245	53
81393	53
1070713	53
121000	53
690628	53
991931	53
1373998	53
1425776	53
141046	53
117639	53
926221	53
721565	53
412026	53
1266312	53
1538820	53
474610	53
1339547	53
593947	53
635767	53
1486587	53
244304	53
753794	53
721968	53
353972	53
488429	53
585888	53
742264	53
505363	53
505736	53
944765	53
813551	53
538058	53
907294	53
910175	53
527679	53
140685	53
1281651	53
1055633	53
641486	53
903585	53
226570	53
641844	53
957608	53
1479354	53
884246	53
1103673	53
174978	53
1167563	53
539672	53
177472	53
594104	53
368254	53
168704	53
415564	53
1309068	53
1365326	53
207012	53
234149	53
829703	53
927671	53
1013878	53
997904	53
254608	53
279896	53
290645	53
598636	53
1152276	53
1459422	53
315633	53
563425	53
309317	53
674997	53
998570	53
349733	53
334930	53
341330	53
556306	53
1080228	53
456448	53
758944	53
648737	53
479817	53
1228323	53
478025	53
926282	53
1540875	53
639930	53
1021187	53
1344636	53
494942	53
624616	53
541329	53
603371	53
690915	53
1219028	53
750856	53
1529402	53
887221	53
1484803	53
809493	53
791562	53
881859	53
866371	53
1202085	53
918890	53
876	54
593901	54
742284	54
49097	54
1269938	54
876788	54
16243	54
4176	54
1354131	54
817321	54
1409526	54
1138671	54
237891	54
1285002	54
572189	54
1374671	54
425473	54
1124003	54
1405603	54
7073	54
1481879	54
10721	54
292404	54
15276	54
210766	54
1333314	54
565172	54
35951	54
17286	54
605765	54
1094693	54
1142122	54
1143394	54
1126712	54
27982	54
151339	54
36158	54
1152750	54
266497	54
39979	54
801566	54
997544	54
395082	54
276394	54
37226	54
348881	54
959152	54
643664	54
561631	54
1342328	54
127053	54
1183542	54
463289	54
44251	54
1535857	54
435234	54
142751	54
48558	54
240961	54
1511276	54
1178269	54
56193	54
1168476	54
64777	54
983755	54
1153023	54
372870	54
1178861	54
1112112	54
262088	54
109451	54
69780	54
1133778	54
789621	54
293616	54
445653	54
1058182	54
1433137	54
1071757	54
1216476	54
1482617	54
71695	54
791997	54
575457	54
84030	54
1511223	54
943623	54
996921	54
77802	54
65692	54
68570	54
710240	54
370826	54
223696	54
738308	54
80137	54
1321536	54
81879	54
751189	54
75866	54
756832	54
226133	54
744406	54
87870	54
526052	54
1028537	54
216818	54
89318	54
612290	54
1086379	54
184037	54
309031	54
85632	54
1066064	54
85080	54
124042	54
1072424	54
1088957	54
93559	54
1532821	54
245563	54
918823	54
99371	54
1083648	54
112562	54
1206160	54
792951	54
1124989	54
459256	54
563700	54
215263	54
1160401	54
1328076	54
1113480	54
1248073	54
116792	54
244513	54
535572	54
578874	54
1527779	54
598811	54
157011	54
442179	54
1267966	54
977332	54
1344328	54
1044605	54
999831	54
177716	54
1519967	54
1418195	54
166924	54
192179	54
834602	54
1297105	54
1326197	54
182601	54
182940	54
184139	54
183894	54
183898	54
1300489	54
206153	54
605605	54
202092	54
792610	54
201109	54
533762	54
724608	54
471380	54
555935	54
561854	54
224016	54
566463	54
1370392	54
922355	54
348042	54
343838	54
492309	54
1419508	54
232533	54
261833	54
1461802	54
259896	54
527403	54
352417	54
250164	54
279696	54
682628	54
264720	54
268219	54
270633	54
1262902	54
271622	54
276539	54
457562	54
277643	54
538490	54
274644	54
852825	54
407298	54
316936	54
326336	54
1387127	54
334620	54
482308	54
1044490	54
495880	54
1395838	54
367648	54
1334427	54
579227	54
345069	54
359135	54
787130	54
391969	54
958254	54
414777	54
641877	54
1472281	54
1050757	54
445961	54
437760	54
428560	54
481648	54
481010	54
1046543	54
895722	54
470814	54
461619	54
460844	54
1013719	54
518091	54
608511	54
512990	54
611906	54
1540503	54
493064	54
1454074	54
1186740	54
1258106	54
952149	54
626320	54
566524	54
1295504	54
688887	54
972372	54
1274896	54
837785	54
727676	54
623785	54
1493982	54
1241459	54
680619	54
527911	54
936313	54
902178	54
1404598	54
1409189	54
1078472	54
539366	54
731299	54
799918	54
548710	54
547230	54
543843	54
550691	54
624795	54
1406540	54
940150	54
652668	54
848317	54
1011774	54
1015803	54
646904	54
732395	54
848332	54
621411	54
704271	54
657761	54
684860	54
1435001	54
1247247	54
773601	54
770875	54
741432	54
820158	54
798092	54
1069952	54
910929	54
860058	54
859327	54
864895	54
1030670	54
1002720	54
1306472	54
1316087	54
678441	54
757269	54
860	55
1106653	55
1366067	55
497224	55
836	56
1065351	56
7540	56
1016842	56
1099878	56
30896	56
472680	56
87632	56
806864	56
313524	56
945430	56
1239194	56
1007506	56
843	57
1139177	57
1127370	58
1533802	58
1481960	58
1285487	58
19636	58
247976	58
63278	58
276229	58
849326	58
940329	58
19641	58
492090	58
861541	58
30866	58
1016642	58
37525	58
376277	58
43783	58
870312	58
58450	58
1058231	58
1198228	58
81615	58
923561	58
74577	58
464865	58
926606	58
89776	58
701641	58
83762	58
906041	58
83303	58
813816	58
84078	58
1065176	58
1378863	58
1072367	58
1456622	58
1091916	58
1117885	58
105615	58
332507	58
158553	58
116655	58
116504	58
448756	58
125540	58
205935	58
135002	58
833521	58
1285301	58
137750	58
937379	58
293389	58
744856	58
664916	58
1042339	58
274511	58
170561	58
149340	58
1476461	58
175048	58
379999	58
174798	58
173062	58
447458	58
577765	58
178947	58
1057989	58
975147	58
186957	58
165406	58
1309169	58
1400446	58
432579	58
977287	58
844877	58
1482928	58
558892	58
800869	58
370433	58
544840	58
839383	58
1396759	58
208083	58
710958	58
818913	58
208738	58
239246	58
924403	58
407898	58
254985	58
286690	58
513064	58
1394101	58
267632	58
271014	58
1388133	58
326075	58
801882	58
599940	58
1006652	58
301574	58
304723	58
1029245	58
344406	58
644218	58
333690	58
342331	58
654105	58
342882	58
400807	58
1429920	58
1182029	58
361647	58
1036133	58
361671	58
745233	58
550702	58
1505151	58
540411	58
1266090	58
421452	58
410386	58
393950	58
1115840	58
672461	58
459877	58
477673	58
761539	58
1229405	58
1514411	58
1385754	58
949105	58
825623	58
1450855	58
1493881	58
1516196	58
502778	58
570800	58
499358	58
544541	58
711202	58
623523	58
628631	58
635945	58
865428	58
714737	58
940948	58
802464	58
703102	58
688743	58
710923	58
737443	58
894081	58
825183	58
809260	58
972453	58
1131486	58
1435906	58
797832	58
892001	58
1314373	58
1335053	58
1025201	58
1277792	58
1157892	58
1380306	58
955508	58
994414	58
871091	58
1468196	58
960660	58
1007825	58
1447104	58
1149412	58
1199021	58
1524589	58
1352300	58
898	59
46752	59
1022	60
1297388	60
1013	61
1163952	61
1101716	61
901166	61
3312	61
630261	61
771789	61
69585	61
341633	61
6747	61
101181	61
815715	61
685527	61
49816	61
1279365	61
8486	61
1036691	61
11766	61
588620	61
156290	61
1319407	61
18722	61
1071899	61
26609	61
1134546	61
1574469	61
31966	61
341486	61
374104	61
814226	61
738602	61
716399	61
504664	61
390143	61
37205	61
1407645	61
60011	61
1168098	61
1352944	61
64978	61
323047	61
1166281	61
1340295	61
63347	61
1449480	61
72320	61
945866	61
1262560	61
1080673	61
1519870	61
93515	61
298794	61
1082337	61
101659	61
121403	61
1324191	61
147209	61
133260	61
717183	61
1370747	61
1021645	61
618751	61
1473203	61
902072	61
1135880	61
149076	61
150721	61
151153	61
176042	61
1284512	61
1471280	61
168144	61
479975	61
181927	61
305273	61
201757	61
196974	61
227809	61
239027	61
371573	61
1505502	61
1053590	61
396834	61
258942	61
736410	61
255072	61
279278	61
273108	61
1381496	61
295996	61
933748	61
302297	61
535470	61
594381	61
1253301	61
1482114	61
1343474	61
1492110	61
382237	61
1296977	61
374987	61
1345961	61
1348305	61
1446388	61
393619	61
525268	61
448037	61
436357	61
1464513	61
1512545	61
468635	61
498892	61
1281180	61
1176163	61
649243	61
591315	61
738948	61
1475175	61
618238	61
717133	61
779584	61
752674	61
1020697	61
822551	61
940290	61
877279	61
969081	61
953492	61
1162091	61
1127300	62
1502353	62
1461692	62
704907	62
986	63
687617	63
815418	63
231514	63
777384	63
712530	63
970	64
65785	64
1340319	64
1842	64
120852	64
6373	64
645760	64
476681	64
1380146	64
1028684	64
6679	64
588566	64
7331	64
141646	64
1115530	64
1156757	64
14734	64
375580	64
609769	64
16512	64
315976	64
433584	64
508185	64
28046	64
91987	64
31263	64
54451	64
1161740	64
1216582	64
44931	64
1499196	64
958709	64
1151596	64
49880	64
56724	64
57023	64
526733	64
60468	64
642417	64
70911	64
963218	64
1049089	64
1050909	64
1171396	64
81183	64
77424	64
622737	64
332553	64
837061	64
1526520	64
205616	64
86652	64
89425	64
1385876	64
1439365	64
794234	64
1078881	64
923027	64
311745	64
379200	64
486741	64
242226	64
291313	64
208126	64
1240906	64
1210064	64
1472888	64
1344610	64
564110	64
1375135	64
1395891	64
1086682	64
1025550	64
1089845	64
1307636	64
539502	64
999244	64
1031185	64
1039182	64
657635	64
817219	64
1280836	64
394317	64
1149099	64
131972	64
171342	64
238839	64
686519	64
170127	64
341849	64
1179994	64
1300903	64
1372623	64
484781	64
276942	64
222495	64
219259	64
217072	64
938323	64
857299	64
1308626	64
1439296	64
1471829	64
1370578	64
714728	64
216350	64
1216580	64
243790	64
243130	64
431926	64
351753	64
1008058	64
552884	64
617988	64
576701	64
830901	64
1454309	64
1523951	64
229702	64
256633	64
1435856	64
1044352	64
253110	64
598158	64
1238057	64
1522592	64
289483	64
1078120	64
529927	64
1147739	64
516712	64
288194	64
294175	64
773771	64
721819	64
493044	64
270773	64
311624	64
554911	64
1094836	64
301814	64
303911	64
305150	64
306138	64
1458365	64
356058	64
385657	64
883746	64
362568	64
866852	64
437941	64
452731	64
708631	64
442578	64
872781	64
435058	64
1090169	64
974408	64
438896	64
453694	64
441190	64
434098	64
1021231	64
774926	64
476930	64
461898	64
755820	64
520879	64
1038756	64
502735	64
819016	64
1412393	64
845047	64
1170876	64
535917	64
547962	64
600515	64
1250390	64
606243	64
618790	64
700093	64
1138467	64
666035	64
928133	64
769162	64
758875	64
736986	64
856993	64
744683	64
839875	64
1017799	64
1091686	64
885330	64
883145	64
1245746	64
863293	64
1021763	64
1255152	64
1025655	64
1025549	64
1182674	64
1236767	64
1004791	64
987130	64
984636	64
962	65
956903	65
1176156	65
1064699	65
1161281	65
1073372	65
445321	65
656747	65
1342937	65
850628	65
1127467	66
1306161	66
1168650	66
51773	66
1214254	66
54558	66
193305	66
1059460	66
175141	66
242828	66
984408	66
177557	66
575206	66
1427238	66
782202	66
1421985	66
197207	66
1231546	66
1437530	66
284617	66
312277	66
465916	66
649495	66
463790	66
587422	66
668798	66
922735	66
655485	66
1431663	66
678641	66
769280	66
1251953	66
1011146	66
879703	66
1115	67
409316	67
742179	67
1108	68
